"","S均温","S露点","S风速","S云盖","S水温","S出MH入","M均温","M露点","M风速","M云盖","M水温","H均温","H露点","H云盖","H水温","MH出","E入","E均温","E露点","E风速","E云盖","E水温","E出O入","O均温","O露点","O风速","O云盖","O蒸发","O出"
"MH出",0.193431069527606,0.159811302582212,0.299638637088011,-0.238412804591798,-0.126107705054393,0.78832887337806,0.109950506751785,0.104945624853324,0.334305694983886,-0.10618402801855,0.0021149812912827,0.123796710700289,0.0952717204548532,-0.0935450070027232,0.0021149812912827,1,0.996813535729855,0.193431069527606,0.159811302582212,0.299638637088011,-0.238412804591798,0.101487576785187,0.987803428606589,0.125197176561836,0.0897403825421297,0.374351114854719,-0.0153532306018826,-0.359800443085842,0.969539942269289
"E入",0.135381676821752,0.101497753851422,0.345345045597804,-0.190453223269348,-0.190527067042275,0.765823703265273,0.0491912451356626,0.0430858269652764,0.375529965391946,-0.064157057206142,-0.0577706860940752,0.0634481844735086,0.0345166188885891,-0.0410355304990322,-0.0577706860940752,0.996813535729855,1,0.135381676821752,0.101497753851422,0.345345045597804,-0.190453223269348,0.042583459990387,0.992508889221108,0.0690740057030971,0.0355978990107155,0.420328682951691,0.0513870245109719,-0.394374007099268,0.963303612727095
"E均温",1,0.99356836521815,-0.484311481857716,-0.624233235386516,0.922763144263131,0.300131591742157,0.987549106425311,0.962612233302378,-0.564601339888759,-0.642258166777497,0.968779212517033,0.994246904222024,0.984064034833371,-0.753717538805006,0.968779212517033,0.193431069527606,0.135381676821752,1,0.99356836521815,-0.484311481857716,-0.624233235386516,0.98704515625217,0.092137329208539,0.992327220547809,0.986939671419228,-0.531751760234304,-0.788986326888583,0.297757059178283,0.315425212667485
"E露点",0.99356836521815,1,-0.498619916939959,-0.600554402690653,0.937476777197387,0.317142118699822,0.986305589570391,0.977590321181763,-0.602995973046282,-0.594922737073055,0.980017231940007,0.99116822236885,0.993618392381896,-0.727060045721816,0.980017231940007,0.159811302582212,0.101497753851422,0.99356836521815,1,-0.498619916939959,-0.600554402690653,0.992917226886333,0.0496065041857285,0.980225965720325,0.984544334559556,-0.558611589754572,-0.770222084132474,0.313025917171346,0.267767593869618
"E风速",-0.484311481857716,-0.498619916939959,1,0.545838137044796,-0.680452922315039,0.0516648237870491,-0.534848725055056,-0.538278481062489,0.935420487647393,0.366500462726859,-0.635171264919197,-0.501184675387664,-0.512760249774572,0.448210503320986,-0.635171264919197,0.299638637088011,0.345345045597804,-0.484311481857716,-0.498619916939959,1,0.545838137044796,-0.580930913270838,0.3261506171542,-0.472250731315641,-0.454108945824383,0.980034117657207,0.73486307281804,-0.93100652282636,0.281354527148136
"E云盖",-0.624233235386516,-0.600554402690653,0.545838137044796,1,-0.574709104264881,-0.414121183115431,-0.697003655626617,-0.697651211586632,0.510208964668347,0.775454074717071,-0.594545558789528,-0.653588038497083,-0.63515797005975,0.811997060539225,-0.594545558789528,-0.238412804591798,-0.190453223269348,-0.624233235386516,-0.600554402690653,0.545838137044796,1,-0.586737216944289,-0.230333998359241,-0.583153924014326,-0.528837660452128,0.504236461305999,0.891377546842199,-0.333552390838742,-0.223195116602568
"E水温",0.98704515625217,0.992917226886333,-0.580930913270838,-0.586737216944289,0.959064570085327,0.259668712436133,0.979143637951203,0.964656046659903,-0.671233827861171,-0.591237642772964,0.993353075964389,0.983441618070866,0.984434586638205,-0.720331426977031,0.993353075964389,0.101487576785187,0.042583459990387,0.98704515625217,0.992917226886333,-0.580930913270838,-0.586737216944289,1,-0.00567704411470096,0.978033523778973,0.981559948640422,-0.636441351898166,-0.787020636336328,0.40584081016583,0.215798020702658
"E出O入",0.092137329208539,0.0496065041857285,0.3261506171542,-0.230333998359241,-0.233799571095455,0.729155077060645,0.0124411185648385,-0.00183508597151959,0.387668183875774,-0.0892915706716321,-0.104029334139861,0.0222803063904929,-0.0145698442641701,-0.0472839432373973,-0.104029334139861,0.987803428606589,0.992508889221108,0.092137329208539,0.0496065041857285,0.3261506171542,-0.230333998359241,-0.00567704411470096,1,0.0291360723235124,-0.0147004366525118,0.415548702219929,0.0313414709111609,-0.376855760877646,0.951811151710789
"O均温",0.992327220547809,0.980225965720325,-0.472250731315641,-0.583153924014326,0.918929438116464,0.188813138331071,0.977313293023614,0.937986941069929,-0.545079706976436,-0.64420433298246,0.961713676481333,0.987559966808718,0.97055906803252,-0.745158707718133,0.961713676481333,0.125197176561836,0.0690740057030971,0.992327220547809,0.980225965720325,-0.472250731315641,-0.583153924014326,0.978033523778973,0.0291360723235124,1,0.994256955244717,-0.527800050093472,-0.774638802351981,0.282672177415854,0.270517936918812
"O露点",0.986939671419228,0.984544334559556,-0.454108945824383,-0.528837660452128,0.926622001085788,0.182746770283179,0.971153764106215,0.940283787526168,-0.559059021167881,-0.606871074761162,0.96858059599734,0.983256061648259,0.974967546399836,-0.720423582218683,0.96858059599734,0.0897403825421297,0.0355978990107155,0.986939671419228,0.984544334559556,-0.454108945824383,-0.528837660452128,0.981559948640422,-0.0147004366525118,0.994256955244717,1,-0.525884962647831,-0.731114834807075,0.2659468897518,0.232324331060146
"O风速",-0.531751760234304,-0.558611589754572,0.980034117657207,0.504236461305999,-0.737477102630634,0.107027135829789,-0.583902373202643,-0.594134128777831,0.963490554536588,0.352275231412082,-0.695105436746445,-0.553425479824714,-0.575305446604958,0.461175447021611,-0.695105436746445,0.374351114854719,0.420328682951691,-0.531751760234304,-0.558611589754572,0.980034117657207,0.504236461305999,-0.636441351898166,0.415548702219929,-0.527800050093472,-0.525884962647831,1,0.722579586832478,-0.875461467788794,0.343218896784326
"O云盖",-0.788986326888583,-0.770222084132474,0.73486307281804,0.891377546842199,-0.828336031472388,-0.208573454805403,-0.847800565173657,-0.829979866276839,0.685884523154297,0.784741744879534,-0.808592900009727,-0.820491836255524,-0.802687333802078,0.859078705678762,-0.808592900009727,-0.0153532306018826,0.0513870245109719,-0.788986326888583,-0.770222084132474,0.73486307281804,0.891377546842199,-0.787020636336328,0.0313414709111609,-0.774638802351981,-0.731114834807075,0.722579586832478,1,-0.530986168488242,-0.0666091158455143
"O蒸发",0.297757059178283,0.313025917171346,-0.93100652282636,-0.333552390838742,0.528943964838455,-0.099140546299185,0.338858367404638,0.347536894626939,-0.840947044172877,-0.154000737580129,0.463058911436455,0.309423411189123,0.324339028480028,-0.206363541437769,0.463058911436455,-0.359800443085842,-0.394374007099268,0.297757059178283,0.313025917171346,-0.93100652282636,-0.333552390838742,0.40584081016583,-0.376855760877646,0.282672177415854,0.2659468897518,-0.875461467788794,-0.530986168488242,1,-0.358846788547065
"O出",0.315425212667485,0.267767593869618,0.281354527148136,-0.223195116602568,-0.0281562794169362,0.669446376319399,0.21340870395279,0.175923689192182,0.323562394894728,-0.174109908248963,0.109220937618766,0.238178689518585,0.193143990887701,-0.153031331636653,0.109220937618766,0.969539942269289,0.963303612727095,0.315425212667485,0.267767593869618,0.281354527148136,-0.223195116602568,0.215798020702658,0.951811151710789,0.270517936918812,0.232324331060146,0.343218896784326,-0.0666091158455143,-0.358846788547065,1
